0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,label
0.18035905,1.4746525,-1.406883,0.5757175,0.39541054,-0.44073576,-1.4547404,-0.11616969,0.4501167,-2.058871,1.082158,-1.2789745,-0.60233665,-2.2604957,0.2648879,-0.8278582,-0.9249221,-0.23597303,-0.30196622,0.56130517,0.060995534,0.5789559,0.76293164,-0.48798394,0.27708107,0.1398537,0.37244946,-0.5751466,-0.9221742,fake
1.1312207,1.9766248,-2.353065,4.3923287,0.6703289,0.55399424,-1.1129055,0.22856839,-0.47505635,-1.8748859,2.2165594,-1.2139827,0.92764276,-4.18239,-1.5009636,-1.2726307,1.4751122,1.0290128,-0.46795186,-0.88097,1.1274265,-0.21778625,0.049464773,0.10206352,-0.48775017,0.83749235,1.1436521,0.21992424,0.6423326,fake
1.8689156,3.3699603,-5.9098935,4.130271,0.07963784,0.14489037,-2.8661962,1.1063424,0.03440324,-4.4406323,5.176439,-4.158142,0.19391465,-6.0642247,-1.800475,-4.5846977,-1.7634337,0.6872204,-0.19350621,0.23866394,1.8475974,0.003166318,0.8940228,-0.1395212,-1.2075367,0.7303145,2.4774778,-0.1818785,0.20527776,fake
0.77593035,2.0459208,-1.8668767,2.9483833,1.3019569,0.25552714,0.5184627,-0.4588769,-1.0138935,-0.95152146,1.2306626,-1.3094611,-0.05804702,-3.8268209,-0.88308,0.46813935,2.0276027,0.9396272,-1.6307303,-0.42325863,0.47387707,-0.26413968,0.17058799,0.17905378,0.094858944,0.96095043,0.1371713,-0.1272715,-0.47591135,fake
-0.1688918,1.2700197,-1.189121,1.1039398,-0.21213432,0.46441317,0.46570754,-0.57822615,-0.7084395,-0.81150067,1.4330331,-1.5864354,-0.40303925,-1.1274161,0.48733953,-0.34646165,-1.2893254,-0.80577487,-1.2517934,0.22537902,0.04653828,0.74466145,0.2922079,0.042234086,0.094132245,0.6503805,0.22632684,0.045476995,0.1523071,fake
0.6360029,2.1249025,-2.6294558,1.4207367,0.14094396,0.33501905,0.10757585,-0.15234224,-1.0625647,-1.8172094,1.6728995,-2.762639,-0.44535026,-2.2340884,0.046691474,-1.0570551,-1.560251,-0.5818526,-1.5347703,0.2902125,0.39945686,0.8433279,0.62975776,-0.00011932617,-0.14250506,0.6864102,0.99752754,0.058048792,0.3184682,fake
-0.062262524,0.274953,-4.477997,2.9830842,-0.9493384,-0.8019079,0.32420433,1.3698663,-1.3350022,-2.6273203,1.6129886,-2.7337718,1.1335622,-2.8853476,-0.58731866,-2.7535963,-1.6066378,0.7053567,1.4374826,0.49233532,-0.8489423,1.0292774,-0.055676974,0.07498829,-0.19258627,-0.2105122,1.3584198,0.40871242,2.088492,fake
1.5914657,1.762704,-0.17689638,0.16503629,-0.295879,0.2044756,-0.31002593,0.32526684,0.00075177103,-1.9074734,0.11408733,0.3877135,-0.15972856,-1.8017995,1.1310186,0.98982173,0.41408685,-0.27209023,-0.622382,-0.26275894,0.31677502,0.7750342,0.6602768,-0.5878178,1.2730533,0.24300542,0.97957474,-0.4386019,-0.3863518,fake
-1.1419986,-0.13202259,-0.52960163,1.1113372,0.5657795,-0.16679172,1.2820529,-1.1307536,-0.5670528,-0.47543183,0.46302122,-1.4564527,-0.55455905,-0.46640253,0.96624935,0.4607767,-0.6725873,-0.7089772,-0.71976495,0.11087496,-0.2423052,0.65247357,0.1972568,0.31402665,-0.29123467,0.025671301,-0.5310657,-0.012655811,0.31967044,fake
0.049098656,0.32435036,-2.7292943,1.9827898,-0.20517646,-0.0825607,0.4503367,0.60591054,-1.1376851,-1.5731078,1.4768625,-1.9377383,0.41631994,-1.5836501,-0.06413367,-1.3944333,-1.6117524,-0.1621271,0.13962904,0.27767923,-0.3467368,0.6601096,-0.068617776,0.057482403,-0.18364146,0.113734975,1.0361375,0.25313178,1.1975632,fake
-0.12502156,-0.1912829,-1.4955063,1.7313102,0.04458529,0.30172727,1.7784307,-0.25819948,-1.2575128,-0.40036368,0.94800544,-1.6282908,-0.13423924,-0.11218271,0.18595037,-0.3416297,-1.7550381,-1.4480314,-1.2485126,0.16138765,-0.4280359,1.0918775,0.083253086,0.2739116,-0.47172117,-0.011164937,0.26317495,0.08309609,1.3820907,fake
0.587213,2.402039,-1.4628292,2.9556699,1.1049433,0.5020782,1.5655409,-0.829774,-1.295235,-0.27994436,1.6168364,-2.105179,-0.2697054,-1.8472266,-0.34856287,0.44249177,-0.23334892,-0.60755336,-2.4599965,-0.21134919,0.104279146,0.37291104,0.24097553,0.029228142,0.015960472,0.6929487,0.2544506,-0.0345447,-0.019625867,fake
-1.221284,0.5034093,-0.51291585,1.3962066,0.6368877,0.25611877,-0.7986857,-1.1810949,-0.1656582,-0.704235,1.7466675,-2.2300808,-1.1157906,-0.9548406,0.47412977,-0.29443344,-1.9158763,-1.7446703,-1.27085,-0.029639661,0.14941259,0.8829904,0.2083528,0.16781135,-0.06420955,0.8025351,-0.31306088,0.11654184,-0.634786,fake
-0.26803622,1.1856333,-4.562829,2.711517,-1.1161914,-0.49575287,0.03888114,0.75691104,-0.9933259,-3.032226,2.40703,-2.960583,0.4796972,-3.4606822,-0.34897095,-2.8680642,-1.9825702,0.5393736,1.1092211,0.49546868,-0.466532,1.0574726,0.32679623,0.085596025,-0.16817495,0.4398817,1.2874568,0.4152343,1.8707571,fake
-1.6545812,0.3916003,-0.70245314,1.3346502,0.8587964,0.014705524,-0.8781066,-1.3967376,-0.08791116,-0.74871916,1.7689161,-2.414987,-0.92992514,-1.3307779,0.48090184,-0.29079628,-1.6693654,-1.4457822,-1.0917082,-0.20928188,0.017095376,0.8205287,0.29150864,0.12105766,-0.07485703,0.9830494,-0.6677105,0.033520225,-0.6059631,fake
-2.9148347,-0.53311074,-0.29875225,0.6296928,1.2444663,-0.861219,-2.3026347,-1.3147873,0.7122769,-0.6269748,1.9086796,-2.1116276,-1.2414579,-1.7144854,-0.27303723,-0.007761307,-0.99665236,-1.0866725,-0.5861005,-0.6333194,-0.43498617,0.6138044,-0.06328114,0.26226398,0.21750505,0.84062296,-1.0163872,0.23969084,-1.6448032,fake
0.6700764,1.3060999,-2.2685728,1.620848,-0.77623844,0.47403058,0.2052713,0.034967843,-0.878315,-1.7938348,1.6228267,-2.3262174,-0.2778597,-1.9165452,0.3987786,-0.9570063,-1.7992318,-0.48194787,-0.6287743,0.5832896,0.042265005,0.8060397,0.22863257,-0.29259244,-0.33127052,0.26391548,0.876709,-0.35664693,0.95852953,fake
1.5076189,2.7323093,-4.4996023,2.5285935,-0.56159604,-0.11330573,-0.9522925,0.79661804,-0.85182995,-4.3159995,2.783699,-3.8269715,0.11708481,-4.52332,0.08216958,-2.9848862,-2.4872105,0.00083513,-0.5862482,0.65977484,0.44337177,1.1299108,0.7776096,-0.45539936,-0.2962524,0.26745495,1.9143755,0.09164623,1.0308149,fake
0.80885345,1.3386624,-1.197124,2.5700684,0.848971,0.17663258,1.86117,-0.4640253,-1.4823788,-0.018198356,0.7377516,-1.6275656,-0.013626963,-0.8663263,-0.30651653,0.36214286,0.099992365,-0.10982559,-1.7693957,-0.12420416,-0.15308894,0.29705775,0.032904394,0.14126825,-0.045955896,0.070581704,-0.038634963,-0.029087259,0.41531885,fake
-2.2722383,-0.16611856,-0.15635353,0.8764578,0.99841267,-0.40202218,-1.4372555,-1.3546479,0.20705472,-0.8592085,1.4885817,-2.158339,-1.245912,-1.3835499,0.41842377,0.07449283,-1.4215213,-1.242821,-0.7395245,-0.35697418,-0.41699713,0.68422514,0.2475903,0.36350322,0.013843145,0.71247655,-0.8652011,0.04031224,-1.1282836,fake
3.7494314,3.806563,-2.744098,4.54546,1.3554575,0.44925448,-1.0811471,0.7894497,-0.18031447,-2.697081,1.6005702,2.184007,0.49452332,-8.4115925,-2.2015152,1.4524608,6.1846647,2.5857651,-1.6685125,-1.888476,1.248717,-1.515093,0.72021466,-0.6078862,1.4468924,1.0629032,1.6640517,-0.58738416,-0.4759516,fake
-3.8195698,-0.67185444,-0.7067997,0.79907393,1.5790652,-0.95995086,-2.56647,-1.8633698,0.5390713,-0.7296578,2.406132,-3.1053789,-1.8428599,-2.3766432,-0.078975946,-0.3381332,-1.8352726,-1.4184941,-0.8595692,-0.8274339,-0.64503616,0.67660403,0.34163097,0.16934325,-0.039648134,1.0456811,-1.5307958,0.32637998,-1.4750159,fake
1.4188651,2.6544354,-2.4787362,7.9328184,3.0365806,-0.7124363,1.0595552,0.26009,-1.2164571,-1.5154729,1.5632249,0.8849541,0.14588168,-8.295877,-3.7271824,1.7738702,7.4639244,3.5743396,-2.3476396,-2.2078013,1.2632593,-1.6628993,-0.32165867,0.44418934,-0.38272157,0.49340504,-0.35747325,0.022064313,0.48795733,fake
-0.17240553,0.513426,-3.5693126,2.648745,-0.8295376,-0.28104866,0.25966254,0.8100621,-1.0558248,-2.2507157,1.7329279,-2.8493845,0.65921956,-2.616243,-0.44174525,-2.3082764,-1.7531148,0.28128093,0.4429173,0.4190061,-0.4769054,0.8906985,-0.027896915,0.09322437,-0.23824847,0.095286965,1.0648066,0.24390537,1.4822874,fake
-0.04043611,1.0721459,-5.265335,3.658841,-1.1957848,-0.89353526,0.050475847,1.6253294,-1.2200674,-3.4453783,2.152655,-3.3603556,0.9156645,-3.5915365,-0.49984294,-3.52909,-2.2061598,0.7989363,1.513679,0.6449989,-0.90033036,1.2188333,0.250174,-0.02922126,-0.19733442,-0.24558617,1.8027936,0.69896686,2.2058735,fake
-0.3698138,-0.095526844,0.2954753,-0.5424243,0.26891652,-1.7915035,-2.082428,-0.12258208,0.6275844,-1.6461767,-0.30396634,1.4244341,0.41001904,-2.618863,0.83309805,1.6245799,1.6973977,0.64050716,0.24725556,-0.5081809,-0.3790648,0.4097657,0.6830227,-0.52559215,1.8457385,-0.6079061,-0.04286123,-0.041751318,-1.335326,fake
-0.17175145,0.9179393,-0.67076826,1.7144675,0.48643905,0.27282277,0.20424567,-0.7385049,-0.59804213,-0.29691067,1.1536223,-1.7609015,-0.5035572,-0.78911,0.37960547,0.11167961,-1.1381593,-1.266912,-1.2485628,0.19854587,-0.028156206,0.7651133,0.31572792,0.11256236,0.13478535,0.51363957,0.06724345,0.18289915,-0.37723887,fake
2.3159244,3.906163,-5.3668847,3.2532432,-0.016528614,-0.6846101,-2.8785462,1.4807043,0.49029756,-5.0819116,4.9919286,-4.3200545,-0.1063576,-7.045432,-0.98489463,-3.7994564,-1.6476822,0.47028714,-0.6456298,1.0024244,1.3279456,0.21896237,1.7358519,-0.91875994,-0.3375748,0.8845597,2.3699174,-0.5030155,-0.69388723,fake
-2.9651067,-0.37335038,-0.41446984,0.841064,1.2743158,-0.5915928,-1.8367846,-1.6264665,0.44775766,-0.64244723,2.004142,-2.517407,-1.1962131,-1.8915691,-0.005246248,-0.19939002,-1.284062,-1.2525728,-0.8162568,-0.7309956,-0.2662359,0.6344089,0.17630261,0.25210547,0.024844889,0.9817802,-1.277934,0.090002425,-1.312337,fake
0.43195814,0.60542333,-1.2587305,2.4246235,0.71895814,0.29117677,1.3604915,-0.66195977,-1.0867535,0.11918914,1.164853,-1.8660417,-0.0500382,-0.41369113,-0.42274508,0.044901647,-0.99684465,-1.0417291,-1.6187543,-0.0006833896,-0.2528835,0.5114468,0.019094978,0.25235936,-0.36334795,0.11154294,0.17077826,-0.09380402,0.41212806,fake
3.019334,4.9217634,-7.7406135,4.2852483,-0.3664353,-1.190088,-3.8537867,1.8947033,0.18728381,-7.0170374,7.444679,-6.57597,0.24871442,-8.938926,-1.1295061,-5.4693,-3.257809,0.6115114,-0.72463745,1.2101673,1.8243153,0.16724268,1.7251412,-1.5386506,-0.57765347,0.8191421,3.5107267,-0.84243786,-0.510241,fake
1.3731291,5.325468,-8.58769,6.123032,-0.2991197,-1.2531896,-3.6436906,1.1406641,-0.8273426,-6.8893895,6.8092933,-8.402616,0.3539393,-8.916694,-1.6176761,-6.2506647,-4.3530493,0.48223826,-0.6328582,1.1975499,1.045596,0.87561506,1.4033502,-0.39120802,-0.6286583,1.4616684,2.9904532,0.45751458,-0.22370088,fake
-0.05000995,1.7719684,-0.8334617,1.4174743,0.41397846,0.20498644,0.30458462,-0.8304417,-0.8123449,-0.8962861,1.2925731,-1.1570605,-0.5444921,-1.3203259,0.6593052,0.038891137,-0.5553551,-0.5867779,-1.2063155,-0.07877446,0.36931962,0.663385,0.41431177,0.080590546,0.23901229,0.49885696,0.14257228,0.10491117,-0.18708602,fake
-1.5202464,-0.62978953,0.64943594,-0.016521096,0.8928056,-1.1139003,-2.088289,-0.46836734,0.75269264,-0.61065894,0.52245295,-0.11769778,-0.75453967,-1.0312214,0.4704967,0.31771547,-0.42548245,-0.2794879,0.52998143,-0.044517174,-0.5279907,0.60683304,0.12237278,-0.15435378,0.5295202,-0.23002778,-0.5125822,-0.17705145,-1.3026322,fake
2.7903485,4.0159383,-2.3885686,4.2132525,0.9429897,0.87277293,0.617888,0.26599663,-1.4123565,-2.3307142,1.0095174,-0.11235582,0.43193242,-6.329649,-1.3108073,1.4917247,2.4342153,0.66317165,-2.9989114,-1.407448,0.7976633,-0.122835346,0.6727395,-0.89694864,1.7904716,1.3697815,1.6914301,-0.5557938,0.22051524,fake
0.26158088,2.3623922,-2.2346265,2.664418,0.7644749,0.041634716,-0.07304701,-0.36079553,-0.7114849,-1.6504354,1.8442342,-2.0114806,-0.07211776,-3.2342088,-0.51682293,-0.44968444,0.37183514,0.82708323,-0.6556795,0.33056968,0.14344193,0.12751326,0.45541495,0.15615329,-0.18127349,0.85713077,0.5285709,0.15840156,-0.08196805,fake
-0.43570155,0.89095217,-0.25574645,1.4658117,0.32351047,0.14341567,1.6840326,-1.0699294,-1.3196844,-0.8358682,0.43772846,-1.1374466,-0.74312204,-0.6145374,1.0847131,0.8434008,-0.97572815,-1.0502706,-1.2206006,-0.17162818,-0.23104736,0.9930459,0.30965674,0.12504718,-0.12956212,-0.08249986,-0.2704314,0.25145364,0.7046809,fake
-1.216521,0.6776263,-0.85895973,1.328823,0.1368708,0.3996055,-0.81123143,-1.0877665,-0.16100353,-1.0421815,2.015229,-2.11576,-1.2714322,-1.4021132,0.25866097,-0.41786727,-1.9074379,-1.4719169,-1.116228,-0.14203306,0.11493105,0.8968686,0.23074666,0.13104059,-0.027534124,1.1036595,-0.287287,-0.101573,-0.38413224,fake
-0.18702963,0.72569346,-2.6635253,2.0539107,-0.73389804,0.1166473,0.85994786,0.44735557,-1.183419,-1.5126282,1.4858965,-2.1767175,0.109103866,-1.7821672,-0.114802785,-1.3849618,-1.7745126,-0.5645896,-0.5173493,0.45221066,-0.53337353,0.80459154,0.17384678,0.026078245,-0.24783096,0.4453992,0.94981074,0.14250882,1.2284915,fake
-0.2723685,3.5211346,-7.4193845,4.759724,-1.7539356,-1.1213703,-1.9461553,1.3737715,-0.8716956,-5.8788743,4.392264,-6.4270186,0.55619097,-6.198709,-0.88148546,-5.378974,-4.401145,1.2465374,1.7281092,0.9349463,0.037705652,1.2657104,0.43964785,-0.112740494,0.045103513,0.42351207,1.9842798,0.7864656,1.9725668,fake
-1.6041758,0.27176327,-0.61622953,1.9445949,1.3075584,-0.008544404,0.44796452,-1.6314043,-0.87281036,-0.47616518,1.2686889,-2.2580771,-0.9998472,-1.2043021,0.55199724,0.19534323,-1.2670513,-1.2395661,-1.0752907,-0.25539854,-0.040588252,0.6010889,0.21023804,0.54964495,-0.3302987,0.26788768,-0.69608974,0.24045528,-0.42501804,fake
0.18049248,0.7644878,-2.0541854,5.9700866,2.20207,-0.97061753,1.0705652,0.24153428,-1.574765,-0.23200078,0.99247926,-0.57594085,0.2205269,-4.3662653,-2.0606384,0.614985,3.8494327,2.1229525,-1.1410847,-0.9506345,-0.5589633,-0.8619166,-0.30262834,0.5325286,-0.79439384,-0.22499062,-0.13299716,-0.1902911,0.7114836,fake
-0.3399747,1.277866,-1.026214,1.9125305,1.0062124,-0.06884529,-0.2886282,-1.0119814,-0.42061096,-0.4829778,1.2409948,-1.5441023,-0.4448878,-1.8515687,0.08552333,0.13130996,-0.19399497,-0.44468787,-1.2275771,0.008270003,0.0786042,0.36237806,-0.04115817,0.00085700536,0.37841395,0.57273406,-0.35654503,0.18658568,-0.9621369,fake
-2.8978791,-0.14980265,-0.62261593,0.92600644,1.1908888,-0.4591539,-1.8202435,-1.606561,0.28989625,-0.9574647,1.993951,-2.7992828,-1.3834257,-1.8364322,0.2598386,-0.16228999,-1.7069482,-1.4619045,-0.9509371,-0.63352585,-0.30318433,0.72849756,0.30048767,0.24111353,-0.022832993,1.0141708,-1.1539303,0.1002937,-1.1194497,fake
4.707253,4.85715,-7.616383,5.131674,-0.4079287,-1.2831535,-4.654326,3.5674233,0.59654224,-7.1998825,8.194655,-5.548448,1.0667744,-9.439634,-1.260921,-6.237407,-2.4308665,0.97667116,-0.736886,0.6608065,2.524389,-0.28923696,1.9595332,-1.8020971,-0.60296863,0.46808326,4.548991,-0.8063082,-0.032555025,fake
0.19167484,0.59469676,0.06022334,0.3634477,0.19035971,-0.09452027,-1.6579609,-0.31422108,0.63047546,-0.807019,1.1009793,-0.37342623,-0.419457,-0.9299647,-0.0114003895,0.008155145,-0.24889153,-0.68650943,-0.33808726,0.17015344,-0.057375047,0.5730165,0.012372036,-0.15828069,0.5291558,0.5286222,0.2544858,-0.08728226,-1.1978207,fake
-3.0761027,-0.2775231,-0.7642359,0.78418577,1.1490098,-0.49350172,-1.0761894,-2.0480523,0.33124787,-1.018336,1.7319561,-2.2909284,-1.2705755,-1.8119433,0.3928006,-0.12241407,-1.2036897,-0.7575802,-0.66453177,-0.5689861,-0.13428429,0.71583146,0.4362437,0.20807503,-0.05057008,0.6342073,-1.4781762,0.011077541,-0.7605989,fake
1.1044966,1.5245478,-2.4837708,5.370303,1.8948503,-0.1731261,3.258924,0.23750477,-2.4610374,0.57193947,0.81602687,-2.235439,0.14605737,-2.334857,-1.4200408,1.1607919,1.4937322,0.3031639,-2.5308115,-0.54668224,-0.9739463,0.2748321,-0.19958782,0.5751535,-0.5611635,-0.66796136,0.20823109,-0.06346075,0.8891536,fake
-0.8707745,0.76535434,-0.35601723,1.285305,0.5337346,0.39829567,-0.8178908,-1.1579248,-0.08308815,-0.7637237,1.6331196,-2.1187792,-1.13182,-0.8639538,0.4347611,-0.31804365,-1.8502694,-1.687162,-1.2328112,0.055870734,0.08402794,0.7801978,0.3291264,0.16113354,0.13842991,0.8992729,-0.3473686,-0.05369561,-0.7724825,fake
4.163063,3.74139,-3.857762,1.9524457,-0.19879933,0.20880619,-2.3427649,1.4985425,-0.23274356,-5.3814297,3.347408,-1.497435,-0.0040383562,-6.325444,0.14113116,-1.5486598,-0.70700824,-0.16165325,-1.7978704,-0.6979037,1.940256,0.61991334,1.2183192,-1.7152288,1.3439716,0.57508194,3.2598073,-1.046138,0.64575565,fake
-1.1036888,0.5653646,-0.52284956,1.2949857,0.5798343,0.24090485,-0.35758725,-1.0612174,-0.29186925,-0.58628505,1.5934314,-2.049847,-0.94056463,-0.9179048,0.5204723,-0.26242375,-1.5295403,-1.3997909,-1.071462,-0.0049478114,0.026833903,0.80718064,0.15135384,0.14777319,-0.091036886,0.8066884,-0.2685668,0.064364895,-0.51191646,fake
0.60407144,2.200144,-0.928783,0.91380477,-0.010745399,1.0238047,0.8282952,-0.3771019,-1.1991684,-1.8944951,0.02142188,-0.8452494,-0.61397463,-1.6125505,1.4193672,0.23620841,-1.1354738,-0.85725886,-0.9150407,0.31765407,0.48526877,0.83312476,0.51482123,-0.7199081,0.45301786,0.20113122,0.95895815,-0.14074402,0.3649848,fake
-0.8742915,0.046198413,-3.1146,2.506152,-0.7929728,-0.6308564,0.7651256,0.8176644,-0.90423274,-1.7582206,1.280564,-2.3152277,0.47114643,-1.8356788,-0.55013824,-2.0058327,-1.4654503,0.2002478,0.9177905,0.31047848,-0.7793996,0.9802347,0.14381686,0.39056623,-0.33429942,-0.105400994,0.8726213,0.50340426,1.717357,fake
1.6414453,1.6240972,-0.94251394,0.40816572,-0.26634437,0.025974222,-0.5157249,0.3583377,-0.22506799,-2.0807104,1.013659,-0.49305803,0.17463207,-1.7781341,0.7777078,0.0771344,-0.28258842,-0.35740954,-0.83032453,0.07508849,0.18948711,0.8446708,0.5910456,-0.6403045,0.9223114,0.20029874,1.1710578,-0.37185046,0.07084692,fake
-3.0433517,-0.29495046,-0.3075812,0.79932857,1.0957739,-0.2727688,-1.5582843,-1.8415892,0.4949227,-0.62463033,2.2031271,-2.5694013,-1.4081323,-1.8868046,0.017441723,-0.15660691,-1.522029,-1.4076288,-0.96416354,-0.71120936,-0.062103584,0.56429464,0.25058016,0.24060984,-0.11921728,1.2140859,-1.5818546,0.045337144,-1.2229297,fake
-0.69051516,0.5303576,-5.2125077,4.5144343,-0.8211942,-1.3234438,-0.2767392,1.4805547,-0.96147364,-3.4643207,2.1444695,-3.833252,0.938541,-3.5899286,-1.206467,-3.746353,-2.0281224,1.1257638,2.0553675,0.624658,-0.967602,1.1362764,0.26030454,0.6590471,-0.5088124,-0.33957934,1.5914901,0.6660792,2.2787929,fake
1.6782817,1.2725046,0.25044435,-0.29543617,-0.6037918,0.09150003,-0.83007544,0.76590556,0.23292746,-1.1568549,-0.4033684,1.4592167,0.19377431,-1.5967727,0.7551599,1.0260158,1.222235,0.11352865,-0.07739614,-0.2607815,0.23856021,0.20828333,0.5069686,-0.38447586,1.273908,-0.13305117,1.1512203,-0.562861,-0.5673888,fake
0.6740565,2.4992394,-0.95398223,1.5041229,0.28628212,0.2268341,1.1027819,-0.44833434,-1.5098312,-1.0688766,0.35329628,-0.16005138,-0.5978862,-2.1673687,0.4598434,0.88694,0.3172193,-0.18940055,-1.8316735,-0.29672357,0.20452619,0.743178,0.4438876,-0.19987765,0.69998443,0.55278826,0.56725097,0.033560906,0.090771005,fake
-1.1358995,1.0087633,-0.8615503,1.3481326,0.30060866,0.17659724,-0.7907236,-1.0153923,-0.09224439,-1.0217805,1.931282,-2.5080907,-1.1527008,-1.4359298,0.18209837,-0.5238352,-1.9694295,-1.66122,-1.4709508,-0.11703428,-0.108976446,0.8952842,0.49426362,0.15087031,0.21824649,1.0157636,-0.2532953,0.02916785,-0.69797623,fake
3.342343,5.1001854,-8.510719,5.7533975,0.3320533,0.0124800205,-4.0675273,1.6131183,-0.6426106,-6.9837117,7.171311,-6.4044347,0.695696,-9.286779,-1.845526,-6.3589106,-3.0049174,-0.018948158,-1.5512438,-0.2990256,2.907116,0.23623696,1.4471856,-1.3909323,-0.32885417,1.6103075,4.28025,-0.21985124,0.58416,fake
-0.28144306,0.6724776,-0.10094778,0.37669134,0.21430403,-0.47783482,-0.6415484,-0.38752288,-0.051528186,-1.2562752,0.29446012,-0.49485546,-0.22613254,-1.0894119,1.0256242,0.2561359,-0.08105198,-0.29831323,-0.35807484,0.16299719,-0.40680927,0.89975554,0.30425507,-0.0555744,0.65007347,0.07267293,0.1787157,-0.036069438,-0.7481749,fake
4.901452,3.2691412,-4.004883,3.354084,-0.5651817,-0.6909285,-4.050059,3.0352097,1.6224977,-4.7578716,4.395158,-0.52174175,1.0902386,-7.946979,-1.7568308,-3.3422625,1.9867737,2.1523669,0.12125758,0.12106209,1.6855074,-1.0335519,1.3216422,-1.5600622,-0.053060196,0.46140105,3.5434985,-1.1625844,-0.7794656,fake
-0.40836942,1.0036247,-0.027530015,1.4196428,0.46216863,0.4702515,-0.4300213,-0.9620958,-0.41089404,-0.6308557,1.2723718,-1.6125417,-0.9718716,-0.6319066,0.6009246,-0.20414898,-1.4322445,-1.3148456,-1.0088038,0.084917955,0.22971867,0.6601191,0.25458032,0.13373324,0.020813953,0.73672247,-0.042203248,-0.08239407,-0.5906291,fake
0.57637674,2.071766,-2.0895495,4.4300394,1.8497322,-0.12295489,1.791633,0.029785555,-1.3400415,-1.2789183,1.025655,-0.5639146,-0.12206914,-4.989509,-1.6136113,0.8162394,3.3313885,1.7014935,-2.1261523,-0.49016905,0.7204068,-0.48736182,0.38435403,0.40298337,-0.035554677,0.26196638,0.1044277,0.07407173,0.6727399,fake
1.177005,1.6024808,-1.2768536,3.305906,1.2011279,-0.56414753,5.5246055e-06,0.25637695,-0.3776056,-0.28952104,1.1750712,1.2799971,0.14198232,-4.435807,-2.019642,1.5078635,4.1578493,2.0875614,-0.8861287,-1.1807729,0.3949492,-1.0173965,-0.33833495,0.28373736,0.3518861,0.725554,0.15137547,0.061911367,-0.3524692,fake
0.42664224,0.7838117,0.593022,-0.5081539,-0.056667008,-0.624083,-1.4353485,0.39057636,0.6048513,-1.290848,-0.10873903,0.9031482,-0.10257095,-1.2383914,0.9822968,0.5486525,0.48434886,-0.03154304,0.30003825,0.016752936,-0.29756463,0.6159858,0.32531494,-0.45742932,0.95573443,-0.38410443,0.48303074,-0.3368518,-1.1194077,fake
0.054969333,0.64273715,-2.3696375,2.2032485,-0.41294527,0.26988682,0.69125205,-0.022996368,-0.86984754,-1.4412054,1.5818596,-2.3258657,0.19196981,-1.6207905,-0.108609974,-1.2722828,-1.5087129,-0.2425186,-0.31447795,0.32195807,-0.12153459,1.0155848,0.19236636,0.13944359,-0.19374135,0.17630689,0.4195403,-0.13872418,0.972227,fake
0.11917424,1.5184782,-0.5927752,2.5103157,0.72952837,0.38394883,1.1074169,-0.8111213,-1.0609884,0.26167542,1.5400492,-2.399688,-0.24670705,-0.7444745,-0.22294764,0.032119744,-1.0233053,-1.1552153,-2.071779,0.031539008,0.18782464,0.67443913,0.20290661,0.039669357,-0.092068784,0.65958184,-0.14029132,-0.040052444,-0.30397016,fake
-1.955382,0.26517072,-0.29725683,0.9871367,0.9788434,-0.1642945,-1.6680183,-1.257776,0.32511145,-0.9657118,1.8223242,-2.3881426,-1.1377021,-1.1578343,0.20605637,-0.30960906,-1.6362448,-1.5161613,-0.8621838,-0.31772435,-0.112885416,0.80669767,0.030417487,0.17369692,-0.005723018,0.9127562,-0.612044,0.10514251,-1.2749797,fake
-0.22058234,1.3697743,-1.263061,1.4402349,0.17916346,0.31976777,0.0018080994,-0.7386569,-0.58357555,-1.020483,1.5559176,-2.1029634,-0.7146042,-1.2262568,0.47304672,-0.37303126,-1.5089691,-1.1812183,-1.3562495,0.23785317,0.24671315,0.91447,0.7258819,0.15855177,0.081067674,0.70691764,0.17630588,-0.17287552,-0.18115938,fake
-2.738242,-0.11351094,-0.33668453,0.8456532,0.94752663,-0.22248727,-1.9200592,-1.5989875,0.45798242,-0.71666455,2.3504279,-2.7050014,-1.5145243,-1.7868702,-0.029344901,-0.29006523,-1.8143374,-1.7075881,-1.0366758,-0.64577913,-0.19953357,0.62530714,0.21168923,0.17163266,-0.10768941,1.3549982,-1.2157837,0.21578291,-1.3304839,fake
0.91963524,1.6342945,-0.9194613,1.3374132,-0.14579071,0.15411165,0.027113184,-0.08043289,-0.5625266,-0.81679577,0.78817445,0.07160579,-0.20861116,-2.019037,-0.11476475,0.56245905,1.0767549,0.28534463,-0.777414,-0.20954666,-0.32896358,0.12955949,0.06501664,0.08655071,0.218105,0.33982727,0.60645217,-0.24115667,-0.1409032,fake
1.2874259,3.9367783,-6.2941284,3.4277368,-0.07199268,-1.3357631,-3.6489441,0.69870305,0.18611705,-5.6643453,5.819148,-6.6460376,-0.39536008,-7.506,-0.93316954,-4.2062445,-3.5211127,0.6340517,-0.89399964,1.2532107,0.80459815,0.2995807,1.1185875,-0.5141482,-0.6018572,0.69033515,1.9814938,-0.5072273,-1.1637509,fake
